Player Id,Full Name,Match Name,position,Team Name,Team Id,Last Updated,Time Played,90s,Position Group,Most Played Position,Positions Played,Number of Positions Played,Aerial Duels,Aerial Duels lost,Aerial Duels lost p90,Aerial Duels p90,Aerial Duels won,Aerial Duels won p90,Appearances,Appearances p90,Assists (Intentional),Assists (Intentional) p90,Attempts from Set Pieces,Attempts from Set Pieces p90,Away Goals,Away Goals p90,Backward Passes,Backward Passes p90,Blocked Shots,Blocked Shots p90,Blocks,Blocks p90,Carries,Carries p90,Catches,Catches p90,Chances Created,Chances Created p90,Clean Sheets,Clean Sheets p90,Clearances Off the Line,Clearances Off the Line p90,Conversion Rate,Conversion Rate p90,Corners Taken (incl short corners),Corners Taken (incl short corners) p90,Corners Won,Corners Won p90,Crosses not Claimed,Crosses not Claimed p90,Direct Corner Goals,Direct Corner Goals p90,Direct Setpiece Goals,Direct Setpiece Goals p90,Dispossessed,Dispossessed p90,Dribbles success %,Dribbles success % p90,Drops,Drops p90,Duels,Duels lost,Duels lost p90,Duels p90,Duels won,Duels won %,Duels won % p90,Duels won p90,Final Third Touches,Final Third Touches p90,FinalThirdPasses,FinalThirdPasses p90,Forward Passes,Forward Passes p90,Foul Attempted Tackle,Foul Attempted Tackle p90,Foul Won Penalty,Foul Won Penalty p90,GK Successful Distribution,GK Successful Distribution p90,GK Unsuccessful Distribution,GK Unsuccessful Distribution p90,Games Played,Games Played p90,Goal Assists,Goal Assists p90,Goal Kicks,Goal Kicks p90,Goalkeeper Smother,Goalkeeper Smother p90,Goals,Goals Conceded,Goals Conceded Inside Box,Goals Conceded Inside Box p90,Goals Conceded Outside Box,Goals Conceded Outside Box p90,Goals Conceded p90,Goals Openplay,Goals Openplay p90,Goals from Inside Box,Goals from Inside Box p90,Goals from Outside Box,Goals from Outside Box p90,Goals p90,Ground Duels,Ground Duels lost,Ground Duels lost p90,Ground Duels p90,Ground Duels won,Ground Duels won p90,Handballs conceded,Handballs conceded p90,Headed Goals,Headed Goals p90,Hit Woodwork,Hit Woodwork p90,Home Goals,Home Goals p90,Interceptions,Interceptions p90,Key Passes (Attempt Assists),Key Passes (Attempt Assists) p90,Last Player Tackle,Last Player Tackle p90,Left Foot Goals,Left Foot Goals p90,Leftside Passes,Leftside Passes p90,Minutes Per Goal,Offsides,Offsides p90,Open Play Pass Success %,Open Play Pass Success % p90,Open Play Passes,Open Play Passes p90,Other Goals,Other Goals p90,Overruns,Overruns p90,Own Goal Scored,Own Goal Scored p90,Penalties Conceded,Penalties Conceded p90,Penalties Faced,Penalties Faced p90,Penalties Off Target,Penalties Off Target p90,Penalties Saved,Penalties Saved p90,Penalties Taken,Penalties Taken p90,Penalty Goals,Penalty Goals Conceded,Penalty Goals Conceded p90,Penalty Goals p90,Progressive Carries,Progressive Carries p90,ProgressivePasses,ProgressivePasses p90,Punches,Punches p90,PutThrough/Blocked Distribution,PutThrough/Blocked Distribution Won,PutThrough/Blocked Distribution Won p90,PutThrough/Blocked Distribution p90,Recoveries,Recoveries p90,Red Cards - 2nd Yellow,Red Cards - 2nd Yellow p90,Right Foot Goals,Right Foot Goals p90,Rightside Passes,Rightside Passes p90,Saves Made,Saves Made from Inside Box,Saves Made from Inside Box p90,Saves Made from Outside Box,Saves Made from Outside Box p90,Saves Made p90,Saves from Penalty,Saves from Penalty p90,Saves made - caught,Saves made - caught p90,Saves made - parried,Saves made - parried p90,Second Goal Assists,Second Goal Assists p90,Set Pieces Goals,Set Pieces Goals p90,Shots Off Target (inc woodwork),Shots Off Target (inc woodwork) p90,Shots On Target ( inc goals ),Shots On Target ( inc goals ) p90,Shots Per Goal,Shots Per Goal p90,Starts,Starts p90,Straight Red Cards,Straight Red Cards p90,Substitute Off,Substitute Off p90,Substitute On,Substitute On p90,Successful Corners into Box,Successful Corners into Box p90,Successful Crosses & Corners,Successful Crosses & Corners p90,Successful Crosses open play,Successful Crosses open play p90,Successful Dribbles,Successful Dribbles p90,Successful Launches,Successful Launches p90,Successful Lay-offs,Successful Lay-offs p90,Successful Long Passes,Successful Long Passes p90,Successful Open Play Passes,Successful Open Play Passes p90,Successful Passes Opposition Half,Successful Passes Opposition Half p90,Successful Passes Own Half,Successful Passes Own Half p90,Successful Short Passes,Successful Short Passes p90,Tackles Lost,Tackles Lost p90,Tackles Won,Tackles Won p90,Through balls,Through balls p90,Throw Ins to Opposition Player,Throw Ins to Opposition Player p90,Throw Ins to Own Player,Throw Ins to Own Player p90,Times Tackled,Times Tackled p90,Total Big Chances Created,Total Big Chances Created p90,Total Big Chances Missed,Total Big Chances Missed p90,Total Big Chances Saved,Total Big Chances Saved p90,Total Big Chances Scored,Total Big Chances Scored p90,Total Clearances,Total Clearances p90,Total Fouls Conceded,Total Fouls Conceded p90,Total Fouls Won,Total Fouls Won p90,Total Losses Of Possession,Total Losses Of Possession p90,Total Passes,Total Passes p90,Total Red Cards,Total Red Cards p90,Total Shots,Total Shots p90,Total Successful Passes ( Excl Crosses & Corners ) ,Total Successful Passes ( Excl Crosses & Corners )  p90,Total Tackles,Total Tackles p90,Total Touches In Opposition Box,Total Touches In Opposition Box p90,Total Unsuccessful Passes ( Excl Crosses & Corners ),Total Unsuccessful Passes ( Excl Crosses & Corners ) p90,Touches,Touches p90,Unsuccessful Corners into Box,Unsuccessful Corners into Box p90,Unsuccessful Crosses & Corners,Unsuccessful Crosses & Corners p90,Unsuccessful Crosses open play,Unsuccessful Crosses open play p90,Unsuccessful Dribbles,Unsuccessful Dribbles p90,Unsuccessful Launches,Unsuccessful Launches p90,Unsuccessful Long Passes,Unsuccessful Long Passes p90,Unsuccessful Passes Opposition Half,Unsuccessful Passes Opposition Half p90,Unsuccessful Passes Own Half,Unsuccessful Passes Own Half p90,Unsuccessful Short Passes,Unsuccessful Short Passes p90,Unsuccessful lay-offs,Unsuccessful lay-offs p90,Winning Goal,Winning Goal p90,Yellow Cards,Yellow Cards p90,index,shirt_number
b294k1gu7hwp7dpcq01vjb3mc,Simone Lontani,S. Lontani,Forward,Italy Under 17,5wqp6j0531waihdxydpmoo3aj,2025-11-27T14:36:06Z,371,4.12,Strikers,st,"rm,st",2,9,5,1.21,2.18,4,0.97,8,1.94,0,0,1,0.24,1,0.24,24,5.83,5,1.21,0,0,32,7.77,0,0,4,0.97,0,0,0,0,12,12,4,0.97,7,1.7,0,0,0,0,0,0,1,0.24,29,29,0,0,45,30,7.28,10.92,15,33,33,3.64,82,19.9,2,0.49,23,5.58,6,1.46,0,0,0,0,0,0,8,1.94,0,0,0,0,0,0,1,4,2,0.49,2,0.49,0.97,1,0.24,0,0,1,0.24,0.24,36,25,6.07,8.74,11,2.67,0,0,0,0,0,0,0,0,0,0,4,0.97,0,0,0,0,17,4.13,371,1,0.24,63,63,83,20.15,0,0,3,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4.85,3,0.73,0,0,7,5,1.21,1.7,16,3.88,0,0,1,0.24,21,5.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.21,3,0.73,8,8,5,1.21,0,0,5,1.21,3,0.73,1,0.24,1,0.24,0,0,4,0.97,0,0,6,1.46,0,0,52,12.62,39,9.47,15,3.64,53,12.86,3,0.73,1,0.24,0,0,0,0,2,0.49,11,2.67,2,0.49,4,0.97,0,0,0,0,0,0,9,2.18,3,0.73,69,16.75,85,20.63,0,0,8,1.94,53,12.86,4,0.97,15,3.64,32,7.77,159,38.59,2,0.49,7,1.7,5,1.21,10,2.43,1,0.24,3,0.73,33,8.01,6,1.46,29,7.04,2,0.49,1,0.24,1,0.24,12,20
6sqpsbu7k2l8u241ikkbl36s4,Andrea Luongo,A. Luongo,Forward,Italy Under 17,5wqp6j0531waihdxydpmoo3aj,2025-11-27T14:36:06Z,557,6.19,Midfielders,cm,"lm,cm,am",3,6,2,0.32,0.97,4,0.65,8,1.29,0,0,0,0,0,0,64,10.34,5,0.81,0,0,75,12.12,0,0,16,2.58,3,0.48,0,0,0,0,12,1.94,9,1.45,0,0,0,0,0,0,4,0.65,52,52,0,0,60,26,4.2,9.69,34,57,57,5.49,187,30.21,31,5.01,95,15.35,2,0.32,0,0,0,0,0,0,8,1.29,1,0.16,0,0,0,0,0,3,1,0.16,2,0.32,0.48,0,0,0,0,0,0,0,54,24,3.88,8.72,30,4.85,0,0,0,0,0,0,0,0,5,0.81,15,2.42,0,0,0,0,50,8.08,0,1,0.16,79,79,273,44.1,0,0,1,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,6.95,22,3.55,0,0,20,5,0.81,3.23,35,5.65,0,0,0,0,78,12.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.97,1,0.16,0,0,6,0.97,0,0,3,0.48,2,0.32,1,0.16,9,1.45,8,1.29,11,1.78,1,0.16,9,1.45,14,2.26,216,34.89,166,26.82,72,11.63,215,34.73,4,0.65,7,1.13,1,0.16,0,0,1,0.16,14,2.26,2,0.32,1,0.16,0,0,0,0,4,0.65,5,0.81,9,1.45,116,18.74,287,46.37,0,0,7,1.13,229,37,11,1.78,20,3.23,58,9.37,428,69.14,6,0.97,24,3.88,16,2.58,10,1.62,5,0.81,8,1.29,70,11.31,12,1.94,50,8.08,1,0.16,0,0,3,0.48,13,7
1ukw590wbhy0m57cxllcpyu50,Valerio Maccaroni,V. Maccaroni,Midfielder,Italy Under 17,5wqp6j0531waihdxydpmoo3aj,2025-11-27T14:36:06Z,295,3.28,Midfielders,cm,cm,1,6,4,1.22,1.83,2,0.61,7,2.13,2,0.61,0,0,0,0,20,6.1,1,0.3,0,0,37,11.28,0,0,13,3.96,0,0,0,0,10,10,15,4.57,3,0.91,0,0,0,0,0,0,3,0.91,60,60,0,0,44,26,7.93,13.41,18,41,41,5.49,85,25.91,15,4.57,39,11.89,1,0.3,0,0,0,0,0,0,7,2.13,2,0.61,0,0,0,0,1,3,2,0.61,1,0.3,0.91,1,0.3,1,0.3,0,0,0.3,38,22,6.71,11.59,16,4.88,0,0,0,0,1,0.3,1,0.3,1,0.3,11,3.35,0,0,0,0,28,8.54,295,2,0.61,74,74,94,28.66,0,0,1,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6.71,9,2.74,0,0,7,2,0.61,2.13,23,7.01,0,0,1,0.3,13,3.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.52,5,1.52,10,10,3,0.91,0,0,3,0.91,4,1.22,6,1.83,9,2.74,2,0.61,9,2.74,0,0,2,0.61,7,2.13,70,21.34,61,18.6,24,7.32,69,21.04,1,0.3,4,1.22,2,0.61,1,0.3,1,0.3,9,2.74,2,0.61,1,0.3,0,0,1,0.3,0,0,4,1.22,2,0.61,62,18.9,100,30.49,0,0,10,3.05,76,23.17,5,1.52,10,3.05,24,7.32,187,57.01,7,2.13,11,3.35,4,1.22,6,1.83,2,0.61,5,1.52,28,8.54,7,2.13,19,5.79,0,0,0,0,1,0.3,14,17
7ohfu3cgx7pce1mrx2pubvpjo,Jean-Tryfose Mambuku,J. Mambuku,Defender,Italy Under 17,5wqp6j0531waihdxydpmoo3aj,2025-11-27T14:36:06Z,584,6.49,Full Backs,lb,"lb,rb",2,16,0,0,2.47,16,2.47,8,1.23,1,0.15,0,0,0,0,48,7.4,3,0.46,1,0.15,62,9.55,0,0,3,0.46,4,0.62,0,0,0,0,0,0,4,0.62,0,0,0,0,0,0,5,0.77,47,47,0,0,73,24,3.7,11.25,49,67,67,7.55,131,20.18,36,5.55,122,18.8,4,0.62,0,0,0,0,0,0,8,1.23,1,0.15,0,0,0,0,0,3,1,0.15,2,0.31,0.46,0,0,0,0,0,0,0,57,24,3.7,8.78,33,5.08,0,0,0,0,0,0,0,0,8,1.23,2,0.31,0,0,0,0,44,6.78,0,1,0.15,84,84,251,38.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,5.24,21,3.24,0,0,14,3,0.46,2.16,36,5.55,0,0,0,0,46,7.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.92,0,0,0,0,6,0.92,0,0,2,0.31,2,0.31,0,0,5,0.77,5,0.77,7,1.08,2,0.31,0,0,10,1.54,211,32.51,132,20.34,93,14.33,210,32.36,12,1.85,8,1.23,1,0.15,17,2.62,46,7.09,13,2,1,0.15,1,0.15,0,0,0,0,19,2.93,7,1.08,6,0.92,97,14.95,260,40.06,0,0,6,0.92,220,33.9,20,3.08,9,1.39,40,6.16,452,69.65,0,0,17,2.62,17,2.62,8,1.23,4,0.62,8,1.23,47,7.24,10,1.54,32,4.93,0,0,1,0.15,1,0.15,15,3
143l17b66x8s9adqhqljoyot0,David Marini,D. Marini,Defender,Italy Under 17,5wqp6j0531waihdxydpmoo3aj,2025-11-27T14:36:06Z,430,4.78,Full Backs,lb,lb,1,6,3,0.63,1.26,3,0.63,6,1.26,0,0,0,0,0,0,31,6.49,1,0.21,0,0,53,11.09,0,0,5,1.05,2,0.42,0,0,0,0,0,0,3,0.63,0,0,0,0,0,0,3,0.63,56,56,0,0,37,17,3.56,7.74,20,54,54,4.18,102,21.34,30,6.28,87,18.2,2,0.42,0,0,0,0,0,0,6,1.26,0,0,0,0,0,0,0,2,2,0.42,0,0,0.42,0,0,0,0,0,0,0,31,14,2.93,6.49,17,3.56,0,0,0,0,1,0.21,0,0,12,2.51,5,1.05,0,0,0,0,7,1.46,0,0,0,75,75,167,34.94,0,0,1,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,7.74,30,6.28,0,0,12,2,0.42,2.51,24,5.02,0,0,0,0,45,9.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.21,0,0,0,0,5,1.05,0,0,2,0.42,1,0.21,0,0,5,1.05,5,1.05,5,1.05,3,0.63,0,0,5,1.05,125,26.15,80,16.74,53,11.09,123,25.73,7,1.46,5,1.05,0,0,20,4.18,51,10.67,7,1.46,1,0.21,0,0,0,0,0,0,10,2.09,5,1.05,0,0,92,19.25,170,35.56,0,0,1,0.21,128,26.78,12,2.51,1,0.21,42,8.79,329,68.83,0,0,14,2.93,14,2.93,4,0.84,4,0.84,8,1.67,42,8.79,14,2.93,34,7.11,0,0,0,0,2,0.42,16,13
afkkkko24siu5y4pkq8rx2f4k,Fabio Pandolfi,F. Pandolfi,Midfielder,Italy Under 17,5wqp6j0531waihdxydpmoo3aj,2025-11-27T14:36:06Z,72,0.8,Midfielders,cm,cm,1,4,1,1.25,5,3,3.75,3,3.75,0,0,0,0,1,1.25,8,10,0,0,0,0,9,11.25,0,0,2,2.5,0,0,0,0,100,100,2,2.5,1,1.25,0,0,0,0,0,0,0,0,0,0,0,0,14,7,8.75,17.5,7,50,50,8.75,20,25,5,6.25,12,15,0,0,0,0,0,0,0,0,3,3.75,0,0,0,0,0,0,1,1,1,1.25,0,0,1.25,1,1.25,1,1.25,0,0,1.25,10,6,7.5,12.5,4,5,0,0,0,0,0,0,0,0,4,5,2,2.5,0,0,0,0,5,6.25,72,1,1.25,75,75,40,50,0,0,1,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7.5,4,5,0,0,3,1,1.25,3.75,6,7.5,0,0,1,1.25,17,21.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.25,1,1,1,1.25,0,0,1,1.25,2,2.5,1,1.25,0,0,0,0,0,0,1,1.25,1,1.25,4,5,30,37.5,15,18.75,17,21.25,28,35,0,0,3,3.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,1.25,17,21.25,42,52.5,0,0,1,1.25,32,40,3,3.75,1,1.25,10,12.5,60,75,1,1.25,2,2.5,0,0,0,0,0,0,1,1.25,11,13.75,1,1.25,9,11.25,0,0,0,0,1,1.25,18,14
7q1ra128zjqviw45ho54cir6c,Vincenzo Prisco,V. Prisco,Midfielder,Italy Under 17,5wqp6j0531waihdxydpmoo3aj,2025-11-27T14:36:06Z,545,6.06,Midfielders,dm,"cm,dm",2,9,3,0.5,1.49,6,0.99,8,1.32,1,0.17,1,0.17,0,0,46,7.59,2,0.33,4,0.66,66,10.89,0,0,7,1.16,2,0.33,0,0,0,0,9,1.49,2,0.33,0,0,0,0,0,0,1,0.17,0,0,0,0,47,22,3.63,7.76,25,53,53,4.13,80,13.2,32,5.28,110,18.15,3,0.5,0,0,1,0.17,0,0,8,1.32,1,0.17,1,0.17,0,0,0,3,3,0.5,0,0,0.5,0,0,0,0,0,0,0,38,19,3.14,6.27,19,3.14,0,0,0,0,0,0,0,0,9,1.49,6,0.99,0,0,0,0,110,18.15,0,0,0,85,85,339,55.94,0,0,1,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,5.94,20,3.3,0,0,6,2,0.33,0.99,43,7.1,0,0,0,0,93,15.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.17,0,0,0,0,7,1.16,0,0,5,0.83,1,0.17,5,0.83,8,1.32,2,0.33,0,0,5,0.83,1,0.17,21,3.47,288,47.52,152,25.08,164,27.06,287,47.36,5,0.83,9,1.49,1,0.17,0,0,0,0,2,0.33,2,0.33,0,0,0,0,0,0,10,1.65,11,1.82,5,0.83,67,11.06,359,59.24,0,0,1,0.17,308,50.83,14,2.31,2,0.33,51,8.42,446,73.6,4,0.66,7,1.16,1,0.17,1,0.17,14,2.31,21,3.47,47,7.76,11,1.82,30,4.95,0,0,0,0,1,0.17,19,4
3e7h2fmxpv8wjyj8tkki1oe1g,Luca Reggiani,L. Reggiani,Defender,Italy Under 17,5wqp6j0531waihdxydpmoo3aj,2025-11-27T14:36:06Z,442,4.91,Center Backs,cb,cb,1,25,8,1.63,5.09,17,3.46,5,1.02,0,0,0,0,0,0,15,3.05,1,0.2,5,1.02,77,15.68,0,0,1,0.2,2,0.41,0,0,0,0,0,0,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,39,11,2.24,7.94,28,72,72,5.7,16,3.26,16,3.26,126,25.66,1,0.2,0,0,0,0,0,0,5,1.02,0,0,0,0,0,0,0,4,3,0.61,1,0.2,0.81,0,0,0,0,0,0,0,14,3,0.61,2.85,11,2.24,0,0,0,0,0,0,0,0,10,2.04,1,0.2,0,0,0,0,55,11.2,0,1,0.2,84,84,294,59.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,8.76,11,2.24,0,0,3,0,0,0.61,18,3.67,0,0,0,0,112,22.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,1,0.2,0,0,5,1.02,0,0,1,0.2,0,0,0,0,0,0,0,0,0,0,5,1.02,0,0,18,3.67,246,50.1,87,17.72,172,35.03,241,49.08,6,1.22,2,0.41,0,0,0,0,0,0,0,0,1,0.2,1,0.2,0,0,0,0,34,6.92,4,0.81,4,0.81,55,11.2,308,62.73,0,0,2,0.41,259,52.75,8,1.63,6,1.22,49,9.98,382,77.8,0,0,1,0.2,1,0.2,0,0,13,2.65,21,4.28,32,6.52,18,3.67,28,5.7,0,0,0,0,1,0.2,20,6
5b6lkqmxivow1plh5dsim8zys,Federico Alessandro Steffanoni,F. Steffanoni,Midfielder,Italy Under 17,5wqp6j0531waihdxydpmoo3aj,2025-11-27T14:36:06Z,654,7.27,Midfielders,cm,"dm,cm",2,12,3,0.41,1.65,9,1.24,8,1.1,0,0,0,0,0,0,66,9.08,1,0.14,2,0.28,65,8.94,0,0,8,1.1,3,0.41,0,0,0,0,0,0,2,0.28,0,0,0,0,0,0,5,0.69,47,47,0,0,64,30,4.13,8.8,34,53,53,4.68,127,17.47,20,2.75,73,10.04,5,0.69,0,0,0,0,0,0,8,1.1,0,0,0,0,0,0,0,4,2,0.28,2,0.28,0.55,0,0,0,0,0,0,0,52,27,3.71,7.15,25,3.44,2,0.28,0,0,0,0,0,0,5,0.69,8,1.1,0,0,0,0,49,6.74,0,0,0,76,76,228,31.36,0,0,1,0.14,0,0,1,0.14,0,0,0,0,0,0,0,0,0,0,0,0,31,4.26,13,1.79,0,0,22,14,1.93,3.03,42,5.78,0,0,0,0,40,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.55,6,0.83,0,0,7,0.96,0,0,2,0.28,1,0.14,0,0,3,0.41,3,0.41,7,0.96,1,0.14,1,0.14,5,0.69,174,23.93,106,14.58,71,9.77,169,23.25,4,0.55,8,1.1,0,0,1,0.14,6,0.83,13,1.79,0,0,2,0.28,0,0,0,0,7,0.96,11,1.51,6,0.83,92,12.65,228,31.36,0,0,10,1.38,174,23.93,12,1.65,13,1.79,54,7.43,358,49.24,0,0,9,1.24,9,1.24,8,1.1,6,0.83,8,1.1,55,7.57,8,1.1,46,6.33,1,0.14,0,0,1,0.14,21,18
1ig6gfvz71237721xn85bitqs,Neo Daniel Bohloko,N. Bohloko,Forward,South Africa Under 17,79bhaxz9h7jelnn2dtxgbqbns,2025-11-17T18:24:41Z,275,3.06,Strikers,st,"st,am,rm",3,9,8,2.61,2.94,1,0.33,4,1.31,0,0,2,0.65,0,0,15,4.9,0,0,0,0,17,5.56,0,0,4,1.31,0,0,0,0,11,11,0,0,1,0.33,0,0,0,0,0,0,4,1.31,57,57,0,0,24,17,5.56,7.84,7,29,29,2.29,43,14.05,4,1.31,12,3.92,0,0,0,0,0,0,0,0,4,1.31,0,0,0,0,0,0,1,7,7,2.29,0,0,2.29,1,0.33,1,0.33,0,0,0.33,15,9,2.94,4.9,6,1.96,0,0,0,0,0,0,1,0.33,0,0,4,1.31,0,0,1,0.33,14,4.58,275,1,0.33,80,80,51,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33,0,6,1.96,4,1.31,0,0,5,1,0.33,1.63,7,2.29,0,0,0,0,13,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1.31,5,1.63,9,9,4,1.31,0,0,4,1.31,0,0,0,0,0,0,0,0,4,1.31,0,0,3,0.98,1,0.33,41,13.4,35,11.44,9,2.94,43,14.05,0,0,0,0,0,0,0,0,0,0,7,2.29,2,0.65,1,0.33,0,0,1,0.33,0,0,1,0.33,2,0.65,27,8.82,54,17.65,0,0,9,2.94,44,14.38,0,0,8,2.61,10,3.27,91,29.74,0,0,1,0.33,1,0.33,3,0.98,0,0,0,0,10,3.27,1,0.33,10,3.27,0,0,1,0.33,0,0,22,15
4cf6kux7m6bh2nhj3dgfjp8gk,Alwande Adiswa Booysen,A. Booysen,Forward,South Africa Under 17,79bhaxz9h7jelnn2dtxgbqbns,2025-11-17T18:24:41Z,162,1.8,Wingers,lm,lm,1,5,5,2.78,2.78,0,0,4,2.22,2,1.11,0,0,0,0,13,7.22,0,0,0,0,32,17.78,0,0,4,2.22,0,0,0,0,0,0,1,0.56,5,2.78,0,0,0,0,0,0,2,1.11,86,86,0,0,21,11,6.11,11.67,10,48,48,5.56,41,22.78,4,2.22,8,4.44,0,0,0,0,0,0,0,0,4,2.22,2,1.11,0,0,0,0,0,5,5,2.78,0,0,2.78,0,0,0,0,0,0,0,16,6,3.33,8.89,10,5.56,1,0.56,0,0,0,0,0,0,2,1.11,2,1.11,0,0,0,0,20,11.11,0,0,0,74,74,46,25.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.56,0,20,11.11,6,3.33,0,0,4,0,0,2.22,8,4.44,0,0,0,0,6,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.56,3,1.67,0,0,1,0.56,0,0,1,0.56,3,1.67,0,0,0,0,0,0,6,3.33,0,0,0,0,1,0.56,34,18.89,22,12.22,13,7.22,34,18.89,2,1.11,1,0.56,0,0,0,0,1,0.56,3,1.67,2,1.11,0,0,0,0,0,0,0,0,1,0.56,1,0.56,28,15.56,47,26.11,0,0,4,2.22,35,19.44,3,1.67,14,7.78,12,6.67,85,47.22,0,0,4,2.22,4,2.22,1,0.56,0,0,0,0,13,7.22,3,1.67,12,6.67,0,0,0,0,0,0,23,11
bgwliwc1f8oqrhbkg9b85t04,Tumi Letlhogono Ashley Mothapo Bowes,T. Bowes,Forward,South Africa Under 17,79bhaxz9h7jelnn2dtxgbqbns,2025-11-17T18:24:41Z,360,4,Full Backs,lb,lb,1,6,4,1,1.5,2,0.5,4,1,0,0,0,0,0,0,10,2.5,0,0,3,0.75,32,8,0,0,2,0.5,0,0,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,0,0,0,0,26,15,3.75,6.5,11,42,42,2.75,23,5.75,10,2.5,57,14.25,3,0.75,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,8,8,2,0,0,2,0,0,0,0,0,0,0,20,11,2.75,5,9,2.25,1,0.25,0,0,0,0,0,0,3,0.75,2,0.5,0,0,0,0,10,2.5,0,0,0,78,78,127,31.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,0,22,5.5,6,1.5,0,0,10,6,1.5,2.5,24,6,0,0,0,0,57,14.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,0,0,0,0,4,1,0,0,0,0,0,0,0,0,1,0.25,1,0.25,0,0,3,0.75,1,0.25,10,2.5,99,24.75,51,12.75,56,14,96,24,2,0.5,5,1.25,0,0,6,1.5,23,5.75,2,0.5,0,0,0,0,2,0.5,0,0,14,3.5,6,1.5,2,0.5,46,11.5,134,33.5,0,0,2,0.5,106,26.5,7,1.75,3,0.75,28,7,222,55.5,0,0,2,0.5,2,0.5,0,0,2,0.5,9,2.25,19,4.75,11,2.75,19,4.75,0,0,0,0,0,0,24,12
4ezwia3dpzm93bfdq9j0nxj4k,Lebohang Dhlamini,L. Dhlamini,Forward,South Africa Under 17,79bhaxz9h7jelnn2dtxgbqbns,2025-11-17T18:24:41Z,192,2.13,Midfielders,dm,dm,1,8,2,0.94,3.76,6,2.82,4,1.88,0,0,0,0,0,0,10,4.69,1,0.47,1,0.47,22,10.33,0,0,0,0,0,0,0,0,0,0,0,0,1,0.47,0,0,0,0,0,0,0,0,67,67,0,0,27,9,4.23,12.68,18,67,67,8.45,20,9.39,8,3.76,20,9.39,2,0.94,0,0,0,0,0,0,4,1.88,0,0,0,0,0,0,0,7,7,3.29,0,0,3.29,0,0,0,0,0,0,0,19,7,3.29,8.92,12,5.63,0,0,0,0,0,0,0,0,1,0.47,0,0,0,0,0,0,27,12.68,0,0,0,76,76,80,37.56,0,0,0,0,0,0,1,0.47,0,0,0,0,0,0,0,0,0,1,0.47,0,7,3.29,1,0.47,0,0,5,2,0.94,2.35,12,5.63,0,0,0,0,25,11.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1.41,1,0.47,0,0,1,0.47,0,0,0,0,3,1.41,0,0,0,0,0,0,2,0.94,0,0,0,0,2,0.94,61,28.64,28,13.15,35,16.43,61,28.64,1,0.47,3,1.41,0,0,0,0,0,0,1,0.47,0,0,0,0,0,0,0,0,4,1.88,2,0.94,6,2.82,28,13.15,82,38.5,0,0,4,1.88,63,29.58,4,1.88,4,1.88,19,8.92,121,56.81,0,0,0,0,0,0,1,0.47,1,0.47,3,1.41,10,4.69,9,4.23,16,7.51,0,0,0,0,0,0,25,19
